dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,37,DISTRAND,0.7916666666666666,0.6346371882086168,0.08634670078754425
gaussdist_hard_variable,38,TC-BKME-PMAL,0.9166666666666666,0.7633219954648526,0.11156559968367219
gaussdist_hard_variable,38,TC-noReliability,0.8333333333333334,0.7573696145124718,0.11362680001184344
gaussdist_hard_variable,38,TC-noDensity,0.9305555555555556,0.7661564625850341,0.107924101408571
gaussdist_hard_variable,38,PMARLDS-lite,0.8472222222222222,0.7780612244897959,0.10689710127189755
gaussdist_hard_variable,38,DISTMARGIN,0.8888888888888888,0.7451814058956916,0.1056476985104382
gaussdist_hard_variable,38,HILB-DENSITY,0.5,0.5028344671201814,0.09836040018126369
gaussdist_hard_variable,38,DISTRAND,0.7638888888888888,0.5963718820861679,0.0842905999161303
gaussdist_hard_variable,39,TC-BKME-PMAL,0.8333333333333334,0.7474489795918369,0.11763469781726599
gaussdist_hard_variable,39,TC-noReliability,0.8194444444444444,0.7046485260770974,0.10958120040595531
gaussdist_hard_variable,39,TC-noDensity,0.8333333333333334,0.697562358276644,0.11302540032193065
gaussdist_hard_variable,39,PMARLDS-lite,0.7777777777777778,0.6884920634920636,0.11808380112051964
gaussdist_hard_variable,39,DISTMARGIN,0.8333333333333334,0.6896258503401361,0.10896460013464093
gaussdist_hard_variable,39,HILB-DENSITY,0.5,0.5048185941043084,0.100929397623986
gaussdist_hard_variable,39,DISTRAND,0.8333333333333334,0.7074829931972788,0.08417789870873094
gaussdist_hard_variable,40,TC-BKME-PMAL,0.9444444444444444,0.8100907029478458,0.11469379905611277
